input,output,metadata
"con esto se genera una ganacia exponencial en cuanto al
aprendizaje pues se toma una ruta desde lomás simple como
pollinomios, hasta problemas de mayor complejidad como face
recognition. por medio de embedding se puede mapear la
imagen en un vector de 512 bits que vigila el valor semántico
de una imagen.
ii-d. convolutional neural networks (cnn)
consiste en un pequeño kernel que se desliza a través de
la imagen para obtener las características y cada vez aumenta
en tamaño y complejidad hasta que sea capaz de proyectar la
imagen capturada.
figura 2. arquitectura de cnn [1]
iii. función deactivación- repaso
agrega comportamiento a la red. puede acotar las salidas
en cada capa para analizar y proyectar el resultado de la red.
iii-a. función lineal",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 6, ""total_chunks"": 12}"
"agrega comportamiento a la red. puede acotar las salidas
en cada capa para analizar y proyectar el resultado de la red.
iii-a. función lineal
si bien funciona en problemas simples, el problema princi-
pal se encuentra en el gradiente, pues la derivada de este es
unnúmero fijo
y=mx+b(1)
dx (mx+b) =m(2)
figura 3. función lineal. si lo amerita
iii-b. función sigmoide
acota entre 0 y 1. siempre es positiva. permite el decenso
sobre la función de costo. el problema se encuentra en los
extremos donde la gradiente es casi 0 constante, por lo que
casi no avanza en dicha función de costo. eso hace que el
gradiente sea diminuto y provoca una falta de optimización
σ(x) = 1
1 +e −x (3)
dσ(x)
dx =σ(x) (1−σ(x))(4)
figura 4. función sigmoide.
iii-c. función tangente hiperbólica",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 7, ""total_chunks"": 12}"
"σ(x) = 1
1 +e −x (3)
dσ(x)
dx =σ(x) (1−σ(x))(4)
figura 4. función sigmoide.
iii-c. función tangente hiperbólica
mismos problemas que la función sigmoide.
tanh(x) = ex −e −x
ex +e −x (5)
dx tanh(x) = 1−tanh 2(x)(6)
iii-d. función relu
se mantiene en 0 mientras x sea inferior. cuando supera
0, esta función se vuelve creciente. es eficiente para deep
learning y computer vision. el problema es que no es del
todo derivable, ya que queda indefinido en 0. esto significa que
cuando el gradiente llega a 0 los pesos no son actualizados,
terminando en neuronas muertas.
[pagina 3]
inteligencia artificial, i semestre 2026 3
figura 5. función tangente hiperbólica. los valores se acotan en [-1, 1]
relu(x) = máx(0, x)(7)
dx relu(x) =
0, x <0
1, x >0 (8)
figura 6. función relu
iii-e. leaky relu",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 8, ""total_chunks"": 12}"
"relu(x) = máx(0, x)(7)
dx relu(x) =
0, x <0
1, x >0 (8)
figura 6. función relu
iii-e. leaky relu
alternativa que busca solucionar el problema de las neu-
ronas muertas. esto lo hace por medio de la asignación de
una constante almínimp permitido. el nuevo problema surge
en la arbitrariedad al momento de seleccionar esta constante,
pues al ser una decisión sin ninguna base (más que todo un
estándar), puede que no sea la constante correcta para el caso.
leakyrelu(x) =
x, x≥0
0.001x, x <0 (9)
dx leakyrelu(x) =
1, x≥0
0.001, x <0 (10)
iii-f. parametric relu
permite aprender por un parámetro y varios pesos
prelu(x) =
x, x≥0
ax, x <0 (11)
dx prelu(x) =
1, x≥0
a, x <0 (12)
−6 6−1
figura 7. función leaky relu. permite que la parte negativa tenga una
pendiente
figura 8. función parametric relu.",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 9, ""total_chunks"": 12}"
"1, x≥0
a, x <0 (12)
−6 6−1
figura 7. función leaky relu. permite que la parte negativa tenga una
pendiente
figura 8. función parametric relu.
iii-g. soft max
es una función que cuenta con la característica de ser
multiclase, genera una distribución de probabilidad cuya suma
es 1 y la función depérdida (cross entropy loss) se usa para
determinar qué tan diferente es la distribución predicha por el
modelo que la real. es usada como salida de clarificación, se
usan vectores para crear una salida de probabilidades.
softmax(zi) = ezi
j=1 ezj
iv. ¿cuál función de activación utilizar?
depende del requerimiento del modelo y la complejidad del
problema.
la función relu esrápida de computar. preferible empe-
zar por esta función en cualquier modelo. es especialmente
utilizada en deep learning.",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 10, ""total_chunks"": 12}"
"la función relu esrápida de computar. preferible empe-
zar por esta función en cualquier modelo. es especialmente
utilizada en deep learning.
leaky relu y parametric relu requieren una mayor
complejidad y, por lo tanto, un mayor conocimiento tanto del
problema como del modelo a entrenar.
la función sigmoide y la tangente hiperbólica son fun-
cionales pero presentan un mal gradiente por lo que no son
recomendadas.
v. ¿qué hacer para usar unaredneuronal como
regresión?
wx + bbásicamente se termina con una función lineal
vi. sobre elproyecto
el proyecto tiene libertad de lenguaje en cuanto a la
programación de la appmóvil. la fecha de entrega estimada
es el jueves 7 de mayo.
[pagina 4]
inteligencia artificial, i semestre 2026 4
referencias",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 11, ""total_chunks"": 12}"
"programación de la appmóvil. la fecha de entrega estimada
es el jueves 7 de mayo.
[pagina 4]
inteligencia artificial, i semestre 2026 4
referencias
[1] narodna tribuna, “convolutional neural networks,”narodna
tribuna. [online]. available: https://narodnatribuna.info/lists/c/
convolutional-neural-networks/",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_1.pdf"", ""autor"": ""Mario Adrián Sánchez Ponce"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASO- REDES NEURONALES, III. FUNCIÓN DEACTIVACIÓN- REPASO, IV. ¿CUÁL FUNCIÓN DE ACTIVACIÓN UTILIZAR?, V. ¿QUÉ HACER PARA USAR UNAREDNEURONAL COMO"", ""chunk_numero"": 12, ""total_chunks"": 12}"
"[pagina 1]
apuntes inteligencia artificial
anthony guevara guill én
escuela de ingenier ´ıa en computaci ón
tecnológico de costa rica
carné: 2022019397
profesor: steven pacheco portuguez
curso: ic6200 inteligencia artificial
fecha: 28 de abril del 2026
resumen—el presente documento resume los apuntes tomados
durante la clase del 21 de abril de 2026 para el curso ic6200
inteligencia artificial. se abordan temas fundamentales de redes
neuronales, incluyendo propagaci ón hacia adelante, funciones de
activación, c álculo de p érdida mediante entrop ´ıa cruzada y los
fundamentos de optimizaci ón por retropropagaci ón.
i. respuestas delquiz
i-a. describa qu é es una red totalmente conectada incluyen-
do sus 3 capas (fully-connected) [30 pts]",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 1, ""total_chunks"": 21}"
"i. respuestas delquiz
i-a. describa qu é es una red totalmente conectada incluyen-
do sus 3 capas (fully-connected) [30 pts]
consiste en una red compleja donde se pasa por funciones
no lineales para llegar a la salida. se compone por las
siguientes capas:
capa de entrada:contiene las caracter ´ısticas (features)
iniciales.
capa intermedia (oculta):compuesta por una o varias
funciones de activaci ón.
capa de salida:contiene la funci ón de activaci ón final
encargada de la clasificaci ón.
i-b. ¿qu é es un one-hot vector y c ómo me ayuda a resolver
problemas de regresión multinomial? [30 pts]
se trata de una codificaci ón donde se enciende un bit
correspondiente a la entrada registrada (marcando la clase con
1 y el resto con 0). se comparan los vectores con el fin de tener",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 2, ""total_chunks"": 21}"
"correspondiente a la entrada registrada (marcando la clase con
1 y el resto con 0). se comparan los vectores con el fin de tener
una salida de m últiples regresiones, permitiendo as ´ı manejar
probabilidades independientes para m últiples clases.
i-c. mencione tres t écnicas de aumentaci ón de datos para
señales de audio propuestas en specaugment [30 pts]
las tres t écnicas son:
time warping
frequency masking
time masking
i-d. ¿por qu é preferimos resolver problemas de clasificación
binaria con una red neuronal de m´ınimo una capa oculta antes
que una regresi ón log´ıstica? [10 pts]
se prefiere por la necesidad de manejar una relaci ón no li-
neal respecto a nuestra entrada. el uso de una red neuronal con
al menos una capa oculta permite la resoluci ón de problemas",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 3, ""total_chunks"": 21}"
"neal respecto a nuestra entrada. el uso de una red neuronal con
al menos una capa oculta permite la resoluci ón de problemas
no lineales, lo que significa que es capaz de abordar un set de
problemas mucho m ás complejo, contrario a las limitaciones
geométricas que presenta una simple regresi ón log´ıstica.
ii. repasoclasejueves
ii-a. perceptr ón
el perceptr ón es b ásicamente una regresi ón log´ıstica, pero
su problema fue que produc ´ıa comparaciones lineales y solo
funcionaba con problemas lineales . esto provoc ó el invierno
de la investigaci ón con inteligencia artificial en los a ños 70,
pues no se pod ´ıan solucionar problemas l ógicos complejos
como el xor . fue sino hasta la llegada de redes neuronales
más profundas y el algoritmo debackpropagationque hubo",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 4, ""total_chunks"": 21}"
"como el xor . fue sino hasta la llegada de redes neuronales
más profundas y el algoritmo debackpropagationque hubo
un avance significativo .
ii-b. redes neuronales e inspiraci ón biol ógica
las redes neuronales artificiales tienen una fuerte inspira-
ción biol ógica . de forma similar a nuestro sistema nervioso,
la neurona artificial recibe una se ñal de entrada y, mediante
una funci ón de activaci ón, decide bloquearla, transformarla
o dejarla pasar hacia la siguiente capa seg ún la intensidad
computada .
ii-c. distribuci ón de jerarqu´ıa y maldici ón de dimensiona-
lidad
para lograr el aprendizaje, se mantiene una b úsqueda de
comportamiento jerárquico . en las primeras capas se asimilan
caracter´ısticas simples (l ´ıneas, colores) y, a medida que se",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 5, ""total_chunks"": 21}"
"comportamiento jerárquico . en las primeras capas se asimilan
caracter´ısticas simples (l ´ıneas, colores) y, a medida que se
avanza en profundidad, se extraen elementos sem ánticos m ás
espec´ıficos (como rostros) .
si se escoge una cantidad de neuronas y capas demasiado
grandes, se aumenta la dimensionalidad del problema, dificul-
tando hallar una funci ón que optimice el costo (maldici ón de
la dimensionalidad) . para mitigar el costo computacional de
dimensiones altas en otros dominios (como texto), por medio
deembeddingsse puede mapear la informaci ón en vectores (ej.
512 caracteres) que guardan el valor sem ántico, permitiendo
usar algoritmos de similitud (como la distancia de coseno) .
ii-d. redes convolucionales (cnn)
a diferencia de una redfully-connected, la arquitectura",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 6, ""total_chunks"": 21}"
"ii-d. redes convolucionales (cnn)
a diferencia de una redfully-connected, la arquitectura
convolucional consiste en un peque ño kernel que se desliza
a trav és de la imagen para extraer caracter ´ısticas (bordes,
sombras, colores) . conforme avanza la arquitectura, obtiene
mayores detalles .
[pagina 2]
figura 1. arquitectura t ´ıpica de una red neuronal convolucional (cnn)
mostrando la extracci ón de caracter ´ısticas mediante kernels [1].
iii. propagaci ´onhaciaadelante
en las redes neuronales multicapa, la computación se realiza
de forma anidada a trav és de las diferentes capas ocultas,
funcionando de manera muy similar a una composici ón de
funciones matem áticas. para llegar a la capa final (denotada
como capano capa de salida), se debe computar la funci ón",,"{""semana"": 10, ""fecha"": ""2026-04-28"", ""nombre_archivo"": ""10_SEMANA_AI_20260428_2.pdf"", ""autor"": ""Anthony Guevara Guillén"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, II. REPASOCLASEJUEVES, III. PROPAGACI ´ONHACIAADELANTE, IV. CLASIFICACI ´ON CONPROBABILIDADES, V. ONE-HOTENCODING YCOMPARACI ´ON"", ""chunk_numero"": 7, ""total_chunks"": 21}"
